CUSTOMER_CODE|CUSTOMER_CODE_DESC|BILL_NUMBER|BILL_DATE|PMH_CATEGORY|PMH_CATEGORY_DESC|MONTH|USL_OUTLET_CODE|USL_OUTLET_CODE_DESC|CCF_REASON|CCF_DESC|SALESMAN_CODE|SALESMAN_CODE_DESC|SECONDARY_CHANNEL_CODE|SECONDARY_CHANNEL_CODE_DESC|CBU_CODE|CBU_CODE_DESC|BOM_HEADER_CBU_CODE|BOM_HEADER_CBU_CODE_DESC|SKU7_CODE|SKU7_CODE_DESC|BOM_HEADER_SKU7_CODE|BOM_HEADER_SKU7_CODE_DESC|SALES_DELIVERY_DATE|TOTAL_SALES_VALUE_LKR|TOTAL_SALES_VALUE_GSV|TOTAL_SALES_QTY_CASES|TOTAL_SALES_QTY_KGS|CHANNEL_CODE|CHANNEL_CODE_DESC|BASEPACK_CODE
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1117|Oral Care|20232|||||||||94006956|Signal Deep Clean Tooth Brush|||||||2023-02-28|0|1273192.115|74|220|||42582
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1117|Oral Care|20232|||||||||94007109|CLUP PPMTsplash 120gx2 PO(40643771)MT|||||||2023-02-28|0|0.0|0|0|||40127
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1116|Hair Care|20232|||||||||94007115|CLEARICECOOL200+CLUP RHFR40G40643789MT|||||||2023-02-28|0|0.0|0|0|||40112
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2027|Skin Care|20232|||||||||94007096|PondsW/B25g+PondsWB F/F50g PO40643809MT|||||||2023-02-28|0|0.0|0|0|||40766
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2026|Skin Cleansing|20232|||||||||94011114|Lifebuoy Total Multipack 100g*2|||||||2023-02-28|0|1236508.875|76|1123|||42071
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2026|Skin Cleansing|20232|||||||||94007194|PB P&G multipack+CONTAINER 40632497NT|||||||2023-02-28|0|0.0|0|0|||42609
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2026|Skin Cleansing|20232|||||||||94010709|Lux Limited Edition MP 100g*4|||||||2023-02-28|0|1107747.797|51|741|||42373
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1119|Home & Hygiene|20232|||||||||94007139|VIM LIQUID 500ML+6 SCRUBBER (40595991)NT|||||||2023-02-28|0|9142.959065|3|38|||41217
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1119|Home & Hygiene|20232|||||||||94007034|Vim Anti Smell Bar 100g|||||||2023-02-28|0|0.0|0|0|||42685
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1116|Hair Care|20232|||||||||94010773|Sunsilk Detox Shampoo 180ml|||||||2023-02-28|0|278991.0605|23|102|||42637
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1116|Hair Care|20232|||||||||94006792|Sunsilk Detox Conditioner 180 ml|||||||2023-02-28|0|156531.1072|14|58|||42639
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1116|Hair Care|20232|||||||||94010763|Sunsilk V&B Shampoo 180ml|||||||2023-02-28|0|419256.8758|35|154|||42642
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1116|Hair Care|20232|||||||||94006794|Sunsilk Volume&Bounce Conditioner 180ml|||||||2023-02-28|0|274819.5542|24|97|||42644
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1116|Hair Care|20232|||||||||94006795|Sunsilk Smooth Nourishment shampoo 180ml|||||||2023-02-28|0|437560.3957|39|173|||42647
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1116|Hair Care|20232|||||||||94011039|Sunsilk Smooth Nourishment Cndtner 180ml|||||||2023-02-28|0|355667.723|31|128|||42649
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2027|Skin Care|20232|||||||||94006963|FAL BB 9g|||||||2023-02-28|0|0.0|0|0|||42667
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2027|Skin Care|20232|||||||||94006965|FAL BB 18g|||||||2023-02-28|0|2244.0|0|0|||42668
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2026|Skin Cleansing|20232|||||||||94011108|Lifebuoy Kohomba & Aloe Vera 100g|||||||2023-02-28|0|650448.7947|39|571|||42576
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2026|Skin Cleansing|20232|||||||||94011109|Lifebuoy Turmeric and Honey 100g|||||||2023-02-28|0|457870.3622|27|402|||42577
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1118|Deodorants & Fragrances|20232|||||||||94006745|Axe Signature Corporate 122ml|||||||2023-02-28|0|0.0|0|0|||42586
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1118|Deodorants & Fragrances|20232|||||||||94006749|Axe Signature Sport122ml|||||||2023-02-28|0|0.0|0|0|||42585
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1118|Deodorants & Fragrances|20232|||||||||94006751|Axe Signature Champion122|||||||2023-02-28|0|0.0|0|0|||42587
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2341|Fabric Cleaning|20232|||||||||94011558|SLT yellow3bandedx330g|||||||2023-02-28|0|8254131.11|768|9128|||42264
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2026|Skin Cleansing|20232|||||||||94011107|Lifebuoy Total Multipack 75g*5|||||||2023-02-28|0|2129374.979|133|1793|||43463
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CF1331|Other Nutrition|20232|||||||||94007214|Marmite 210g+mug free40672555Keells|||||||2023-02-28|0|0.0|0|0|||40664
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1117|Oral Care|20232|||||||||94007337|Close up150g+Signal Deep clean TB free-K|||||||2023-02-28|0|0.0|0|0|||42150
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2341|Fabric Cleaning|20232|||||||||94007125|Sunlight care detergent powder 1kg|||||||2023-02-28|0|1510515.305|198|3559|||42683
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2341|Fabric Cleaning|20232|||||||||94011960|SLTMaticLiqx1L|||||||2023-02-28|0|6659990.834|714|11163|||42682
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2341|Fabric Cleaning|20232|||||||||94011962|SLTMaticLiqx600ml|||||||2023-02-28|0|392631.7613|51|636|||42686
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2027|Skin Care|20232|||||||||94007171|PNDSPIMPLCL 50G+PNDCLEANY20GPO40651738NT|||||||2023-02-28|0|0.0|0|0|||42212
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2026|Skin Cleansing|20232|||||||||94006737|Lux Magical Spell 100ml|||||||2023-02-28|0|0.0|0|0|||42612
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2026|Skin Cleansing|20232|||||||||94006738|Lux Velvet Touch 100ml|||||||2023-02-28|0|0.0|0|0|||42613
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2026|Skin Cleansing|20232|||||||||94006739|Lux Soft Touch 100ml|||||||2023-02-28|0|0.0|0|0|||42614
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2026|Skin Cleansing|20232|||||||||94006860|Ayush Turmeric Soap 100g|||||||2023-02-28|0|175900.1339|8|114|||42623
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2026|Skin Cleansing|20232|||||||||94006977|Ayush Saffron Soap 100g|||||||2023-02-28|0|166477.4086|8|112|||42624
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2027|Skin Care|20232|||||||||94009279|Ayush Turmeric FW 50g|||||||2023-02-28|0|488229.4625|44|105|||42620
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2027|Skin Care|20232|||||||||94011959|Ayush Trmric FW x 80g|||||||2023-02-28|0|351115.0096|24|46|||42621
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1116|Hair Care|20232|||||||||94011944|Dove HFR SH RL X 80ml|||||||2023-02-28|0|309208.2028|21|82|||40208
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1116|Hair Care|20232|||||||||94011942|Dove IRP SH RL X 80ml|||||||2023-02-28|0|511479.1013|34|135|||40218
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1116|Hair Care|20232|||||||||94007448|DV DAILY SHE TPY SH 80ml|||||||2023-02-28|0|0.0|0|0|||41895
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1116|Hair Care|20232|||||||||94007455|Dove HFR Conditioner 80ml|||||||2023-02-28|0|0.0|0|0|||40211
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2027|Skin Care|20232|||||||||94007351|Fal Regime Pack Rs100 offX24|||||||2023-02-28|0|5016.0|1|1|||42744
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2341|Fabric Cleaning|20232|||||||||94007505|Surf1Kg+VimANTISMELbar100gx2(40707516)ST|||||||2023-02-28|0|0.0|0|0|||41157
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1117|Oral Care|20232|||||||||94007305|Signal Strong Teeth 200g ( 160g+40g)|||||||2023-02-28|0|0.0|0|0|||42726
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1117|Oral Care|20232|||||||||94007306|Signal Herbal 200g ( 160g+40g)|||||||2023-02-28|0|0.0|0|0|||42725
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1116|Hair Care|20232|||||||||94007415|TRES Keratin shampoo*185ml|||||||2023-02-28|0|3703581.546|87|596|||42734
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1116|Hair Care|20232|||||||||94007423|TRES KT Smooth Cond 190ml|||||||2023-02-28|0|2777799.597|97|434|||42735
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1116|Hair Care|20232|||||||||94007417|TRES Keratin SHP*340ML|||||||2023-02-28|0|5370.75|0|1|||42736
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1116|Hair Care|20232|||||||||94011012|TRES BN&R SHP*185ml|||||||2023-02-28|0|56445.46245|3|18|||42737
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1116|Hair Care|20232|||||||||94011051|TRES BN&R CND 190ML|||||||2023-02-28|0|52476.82035|2|10|||42738
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1116|Hair Care|20232|||||||||94007421|TRES BN&R Shampoo 340ml|||||||2023-02-28|0|2079.0|0|1|||42739
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2341|Fabric Cleaning|20232|||||||||94011587|SLT care x 110g|||||||2023-02-28|0|665103.7676|52|681|||42684
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1117|Oral Care|20232|||||||||94012324|Signal Strong Teeth SBWx40g|||||||2023-02-28|0|563845.9297|90|259|||40965
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1117|Oral Care|20232|||||||||94012461|Signal Herbal TPx40g|||||||2023-02-28|0|352394.3838|64|185|||40963
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2026|Skin Cleansing|20232|||||||||94007618|Pears minipack+canister free(40758068)|||||||2023-02-28|0|0.0|0|0|||42386
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2026|Skin Cleansing|20232|||||||||94007546|Lux Elegant Gardenia 100g*2 PO|||||||2023-02-28|0|0.0|0|0|||42754
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1116|Hair Care|20232|||||||||94007687|SS T&L SHMP+SS T&L CONDI PO(40774398)MT|||||||2023-02-28|0|0.0|0|0|||41048
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1117|Oral Care|20232|||||||||94007783|SE Sig Gum Care 120g|||||||2023-02-28|0|0.0|0|0|||42810
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1117|Oral Care|20232|||||||||94007784|SE Sig Original 120g|||||||2023-02-28|0|866.25|0|0|||42812
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1117|Oral Care|20232|||||||||94007798|Sgnal Exp by Gumcare 40gX72|||||||2023-02-28|0|0.0|0|0|||42809
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1117|Oral Care|20232|||||||||94007801|Signal Riginal 40gX72|||||||2023-02-28|0|0.0|0|0|||42811
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1117|Oral Care|20232|||||||||94007799|Sgnal Exp whitening 40gX72|||||||2023-02-28|0|0.0|0|0|||42813
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1117|Oral Care|20232|||||||||94007941|Sgnal Exp Fresh 40g|||||||2023-02-28|0|1002.375|0|0|||42807
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1117|Oral Care|20232|||||||||94008939|Signal Triple Protection 123 70g|||||||2023-02-28|0|311545.2408|27|137|||42742
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1117|Oral Care|20232|||||||||94008938|Signal Triple Protection 123 120g|||||||2023-02-28|0|817404.3479|76|439|||42743
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1117|Oral Care|20232|||||||||94007780|ClsUp Wht Attrctn Ccnt &Chrcl 120g|||||||2023-02-28|0|0.0|0|0|||42816
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1117|Oral Care|20232|||||||||94007781|ClsUp Wht Attrctn Lemon &Salt 120g|||||||2023-02-28|0|591686.1055|45|259|||42817
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2027|Skin Care|20232|||||||||94008026|Vaslin HW100ml+PondsFW15g fr40823160MT|||||||2023-02-28|0|0.0|0|0|||41201
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2027|Skin Care|20232|||||||||94008099|PONDS WB23G+VAS HW40MLFR(40824909)MT|||||||2023-02-28|0|0.0|0|0|||40766
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2026|Skin Cleansing|20232|||||||||94007619|LB Total Protect 100ml|||||||2023-02-28|0|85929.9011|24|58|||42758
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2026|Skin Cleansing|20232|||||||||94007620|LB Mild Care 100ml|||||||2023-02-28|0|131506.4297|35|86|||42759
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CF1070|Scratch Cooking Aids|20232|||||||||94008216|Knorr cube60g+Lunchbox fr40821310MT|||||||2023-02-28|0|0.0|0|0|||41316
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2027|Skin Care|20232|||||||||94008004|Ponds Light Mositure 25ml|||||||2023-02-28|0|180766.891|6|20|||42857
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2026|Skin Cleansing|20232|||||||||94006619|Pears Head to Toe 300ml|||||||2023-02-28|0|0.0|0|0|||42611
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1116|Hair Care|20232|||||||||94007598|Trsme HFD Shmp 185ml|||||||2023-02-28|0|0.0|0|0|||42782
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1116|Hair Care|20232|||||||||94007616|TRES HFD CND 190ML|||||||2023-02-28|0|0.0|0|0|||42785
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2341|Fabric Cleaning|20232|||||||||94008198|Surf 1kg+canister Free(40854215)MT|||||||2023-02-28|0|0.0|0|0|||41157
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1116|Hair Care|20232|||||||||94007985|Dove Growth Ritual Shampoo 180ml|||||||2023-02-28|0|258182.3625|17|76|||42882
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1116|Hair Care|20232|||||||||94007987|Dove Growth Ritual Condtioner 180ml|||||||2023-02-28|0|180964.6062|12|52|||42883
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1116|Hair Care|20232|||||||||94007986|Dove Strengthning Ritual 180ml|||||||2023-02-28|0|293811.4932|19|86|||42889
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1116|Hair Care|20232|||||||||94007988|Dove strengthning Condtioner 180ml|||||||2023-02-28|0|249588.0523|16|70|||42887
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CF1331|Other Nutrition|20232|||||||||94008315|Marmite210g+coastersfree(40878016)MT|||||||2023-02-28|0|0.0|0|0|||40664
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2026|Skin Cleansing|20232|||||||||94007995|Lux Botanicals Honey & Lotus 100g|||||||2023-02-28|0|0.0|0|0|||42890
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2026|Skin Cleansing|20232|||||||||94007996|Lux Aloe & Fressia 100g|||||||2023-02-28|0|145241.25|4|64|||42891
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2027|Skin Care|20232|||||||||94008357|Ayush Aloe Face wash 50g|||||||2023-02-28|0|0.0|0|0|||42898
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2027|Skin Care|20232|||||||||94008409|Ayush Aloe FW 80g|||||||2023-02-28|0|0.0|0|0|||42899
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1116|Hair Care|20232|||||||||94008167|DVIRP180ML+DVIRP80mlcondifr(40816762)NT|||||||2023-02-28|0|0.0|0|0|||40216
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2027|Skin Care|20232|||||||||94007943|Ponds Oil Control FW 50g|||||||2023-02-28|0|0.0|0|0|||42860
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2027|Skin Care|20232|||||||||94008304|Pnds Flw Nght Crm 50g|||||||2023-02-28|0|0.0|0|0|||42869
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2027|Skin Care|20232|||||||||94008311|Pnd TUP Msk Hon 25G|||||||2023-02-28|0|0.0|0|0|||42879
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2027|Skin Care|20232|||||||||94008313|Pnd TUP Msk Vtmn 25G|||||||2023-02-28|0|0.0|0|0|||42880
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2027|Skin Care|20232|||||||||94007993|Vaseline Lip Care Total Moist 10g IMP|||||||2023-02-28|0|0.0|0|0|||42872
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2027|Skin Care|20232|||||||||94007989|Vaseline Lip Care Rosy Lips 10g|||||||2023-02-28|0|0.0|0|0|||42874
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1119|Home & Hygiene|20232|||||||||94008246|Vim Anti Smell Liquid 500ml|||||||2023-02-28|0|533443.5555|61|753|||42881
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2027|Skin Care|20232|||||||||94008671|Vaseline Lavander 100ml X24|||||||2023-02-28|0|154676.9993|17|40|||43025
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2027|Skin Care|20232|||||||||94008658|Vaseline GreenTea 100ml|||||||2023-02-28|0|131568.9755|16|37|||43022
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2026|Skin Cleansing|20232|||||||||94007982|Lux Botanicals Honey & Lotus 240mlX48|||||||2023-02-28|0|282287.4016|15|171|||42892
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2026|Skin Cleansing|20232|||||||||94007981|Lux Botanicals Aloe & Fressia 240ml|||||||2023-02-28|0|560153.3321|29|342|||42893
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2027|Skin Care|20232|||||||||94008817|PONDS23G+SUNSILK S&N80ML FREE/MT|||||||2023-02-28|0|0.0|0|0|||40766
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1118|Deodorants & Fragrances|20232|||||||||94008664|AXE DEO DARK150ML+Axe tickt/MT|||||||2023-02-28|0|0.0|0|0|||40031
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2027|Skin Care|20232|||||||||94008673|Vaseline Lavander 400mlX12|||||||2023-02-28|0|80643.75|3|13|||43024
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2027|Skin Care|20232|||||||||94008656|Vaseline GreenT 400mlX12|||||||2023-02-28|0|100195.1617|6|29|||43023
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2027|Skin Care|20232|||||||||94008583|FAL Sun Protect 25g|||||||2023-02-28|0|198.0|0|0|||42987
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2027|Skin Care|20232|||||||||94008578|FAL SunProtect 50g|||||||2023-02-28|0|260.7|0|0|||42988
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2026|Skin Cleansing|20232|||||||||94009015|LB HW G Tea Aloe 200ml|||||||2023-02-28|0|191889.7955|27|131|||47975
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2026|Skin Cleansing|20232|||||||||94009016|LB HW Charcoal 200ml|||||||2023-02-28|0|250707.6|39|192|||42977
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2026|Skin Cleansing|20232|||||||||94009008|Lifebuoy Total10 Hand Sanitizer 100ml|||||||2023-02-28|0|202743.75|25|50|||43086
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2026|Skin Cleansing|20232|||||||||94008494|LB HW Charcoal 180ml|||||||2023-02-28|0|431865.3808|96|419|||42978
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2026|Skin Cleansing|20232|||||||||94008176|LB Charcoal 250ml|||||||2023-02-28|0|283787.2727|33|202|||42911
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2026|Skin Cleansing|20232|||||||||94008476|LB BW G. Tea Aloe 250ml|||||||2023-02-28|0|184652.3308|22|132|||42972
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2026|Skin Cleansing|20232|||||||||94008478|LB BW Charocal 100ml|||||||2023-02-28|0|1361.25|1|2|||42974
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2026|Skin Cleansing|20232|||||||||94008477|LB BW G. Tea Aloe 100ml|||||||2023-02-28|0|0.0|0|0|||42973
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2026|Skin Cleansing|20232|||||||||94009038|LB HW Total 10 Salon Pack 1 L|||||||2023-02-28|0|0.0|0|0|||43088
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1118|Deodorants & Fragrances|20232|||||||||94008666|AXE BLACK150ML+Axe tickt free/MT|||||||2023-02-28|0|0.0|0|0|||42517
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2026|Skin Cleansing|20232|||||||||94009712|Lifebuoy Germ Kill Spray 90ml|||||||2023-02-28|0|352266.3375|32|56|||43130
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2026|Skin Cleansing|20232|||||||||94009009|Lifebuoy Total10 Hand Sanitizer 500ml|||||||2023-02-28|0|50613.75|4|14|||43087
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2026|Skin Cleansing|20232|||||||||94008492|LB HW G Tea Aloe 180ml|||||||2023-02-28|0|607180.0369|121|529|||42976
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2027|Skin Care|20232|||||||||94007983|Ponds Light Moisturizer 75ml|||||||2023-02-28|0|202801.5|5|24|||42856
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2026|Skin Cleansing|20232|||||||||94009132|Lifebuoy T10 Hand Sanitizer Gel EA 50ml|||||||2023-02-28|0|184965.0|16|33|||43111
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1116|Hair Care|20232|||||||||94010518|Clear Men Deep Clense 80ml|||||||2023-02-28|0|221893.597|16|62|||43041
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1116|Hair Care|20232|||||||||94010522|Clear Men Deep Clense 180ml|||||||2023-02-28|0|553551.1809|21|185|||43042
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH1118|Deodorants & Fragrances|20232|||||||||94002732|AXE DEO AFRICA - 150ML - ENT|||||||2023-02-28|0|3993.0|0|0|||41515
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2342|Fabric Enhancers|20232|||||||||94009457|Comfort Blue 860ml+Vim 250ml free/MT|||||||2023-02-28|0|0.0|0|0|||40149
800068|0000800068 : JAYKAY MARKETING SERVICES PVT LTD||2023-02-28|L3-CH2341|Fabric Cleaning|20232|||||||||94008879|Surf Matic1L+Vim 250ml free/MT|||||||2023-02-28|0|0.0|0|0|||42530
